#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80071
#Date Time: 2019-03-02 12:19:27.780
#Sample rate: 400Hz
#Samples: 2700
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.65 V

Time (s),Channel 1 (V)
-8.59,1.64397
-8.5875,1.64768
-8.585,1.64768
-8.5825,1.64734
-8.58,1.64532
-8.5775,1.65307
-8.575,1.65678
-8.5725,1.65847
-8.57,1.66184
-8.5675,1.66218
-8.565,1.6379
-8.5625,1.65746
-8.56,1.66454
-8.5575,1.66791
-8.555,1.67027
-8.5525,1.66791
-8.55,1.66689
-8.5475,1.66251
-8.545,1.66689
-8.5425,1.67128
-8.54,1.67364
-8.5375,1.67431
-8.535,1.67161
-8.5325,1.66925
-8.53,1.66521
-8.5275,1.67128
-8.525,1.67566
-8.5225,1.67937
-8.52,1.67701
-8.5175,1.65038
-8.515,1.66521
-8.5125,1.66622
-8.51,1.67027
-8.5075,1.67128
-8.505,1.67128
-8.5025,1.66757
-8.5,1.6642
-8.4975,1.65813
-8.495,1.66319
-8.4925,1.66757
-8.49,1.67094
-8.4875,1.66656
-8.485,1.66352
-8.4825,1.66015
-8.48,1.65577
-8.4775,1.66352
-8.475,1.66925
-8.4725,1.66757
-8.47,1.64431
-8.4675,1.66049
-8.465,1.65577
-8.4625,1.65543
-8.46,1.65982
-8.4575,1.66218
-8.455,1.66319
-8.4525,1.65847
-8.45,1.6551
-8.4475,1.6497
-8.445,1.65442
-8.4425,1.65813
-8.44,1.65982
-8.4375,1.65948
-8.435,1.65543
-8.4325,1.65173
-8.43,1.65038
-8.4275,1.65847
-8.425,1.6524
-8.4225,1.64734
-8.42,1.65779
-8.4175,1.65476
-8.415,1.64903
-8.4125,1.64802
-8.41,1.65139
-8.4075,1.65307
-8.405,1.6524
-8.4025,1.64667
-8.4,1.64262
-8.3975,1.63588
-8.395,1.63925
-8.3925,1.6433
-8.39,1.64599
-8.3875,1.64532
-8.385,1.6406
-8.3825,1.6406
-8.38,1.63723
-8.3775,1.62644
-8.375,1.63824
-8.3725,1.64532
-8.37,1.64296
-8.3675,1.64026
-8.365,1.63588
-8.3625,1.63656
-8.36,1.64195
-8.3575,1.64465
-8.355,1.64599
-8.3525,1.64094
-8.35,1.63757
-8.3475,1.63251
-8.345,1.63892
-8.3425,1.64498
-8.34,1.64802
-8.3375,1.64869
-8.335,1.64937
-8.3325,1.64633
-8.33,1.61802
-8.3275,1.64667
-8.325,1.65139
-8.3225,1.65442
-8.32,1.65274
-8.3175,1.65105
-8.315,1.64802
-8.3125,1.64835
-8.31,1.65341
-8.3075,1.65577
-8.305,1.65712
-8.3025,1.65173
-8.3,1.64835
-8.2975,1.64229
