#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80071
#Date Time: 2019-03-02 08:47:40.163
#Sample rate: 800Hz
#Samples: 6340
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V)
-3.88125,1.67039
-3.88,1.65559
-3.87875,1.64819
-3.8775,1.67409
-3.87625,1.67039
-3.875,1.66669
-3.87375,1.66669
-3.8725,1.66299
-3.87125,1.66299
-3.87,1.65929
-3.86875,1.65929
-3.8675,1.65929
-3.86625,1.66299
-3.865,1.66669
-3.86375,1.66669
-3.8625,1.67039
-3.86125,1.67039
-3.86,1.67039
-3.85875,1.66669
-3.8575,1.66669
-3.85625,1.66299
-3.855,1.66299
-3.85375,1.65929
-3.8525,1.65559
-3.85125,1.65929
-3.85,1.66299
-3.84875,1.66669
-3.8475,1.66669
-3.84625,1.67039
-3.845,1.67039
-3.84375,1.67409
-3.8425,1.67039
-3.84125,1.66669
-3.84,1.66299
-3.83875,1.66299
-3.8375,1.66669
-3.83625,1.66299
-3.835,1.66299
-3.83375,1.66669
-3.8325,1.64449
-3.83125,1.65929
-3.83,1.67039
-3.82875,1.67039
-3.8275,1.67409
-3.82625,1.67409
-3.825,1.67039
-3.82375,1.66669
-3.8225,1.66669
-3.82125,1.66299
-3.82,1.66299
-3.81875,1.66299
-3.8175,1.66669
-3.81625,1.67039
-3.815,1.67039
-3.81375,1.67409
-3.8125,1.67409
-3.81125,1.67779
-3.81,1.67779
-3.80875,1.67409
-3.8075,1.67039
-3.80625,1.67039
-3.805,1.66669
-3.80375,1.66669
-3.8025,1.66299
-3.80125,1.66669
-3.8,1.67039
-3.79875,1.67409
-3.7975,1.67409
-3.79625,1.67779
-3.795,1.68149
-3.79375,1.68149
-3.7925,1.67779
-3.79125,1.67779
-3.79,1.67409
-3.78875,1.67409
-3.7875,1.67409
-3.78625,1.65929
-3.785,1.64449
-3.78375,1.66669
-3.7825,1.67409
-3.78125,1.67409
-3.78,1.67779
-3.77875,1.67779
-3.7775,1.68149
-3.77625,1.67779
-3.775,1.67409
-3.77375,1.67039
-3.7725,1.67039
-3.77125,1.66669
-3.77,1.66669
-3.76875,1.66299
-3.7675,1.66669
-3.76625,1.67039
-3.765,1.67039
-3.76375,1.67409
-3.7625,1.67409
-3.76125,1.67779
-3.76,1.67779
-3.75875,1.67039
-3.7575,1.66669
-3.75625,1.66669
-3.755,1.66669
-3.75375,1.66299
-3.7525,1.65929
-3.75125,1.66299
-3.75,1.66299
-3.74875,1.66669
-3.7475,1.67039
-3.74625,1.67039
-3.745,1.67409
-3.74375,1.67779
-3.7425,1.67409
-3.74125,1.67039
-3.74,1.66669
-3.73875,1.64449
-3.7375,1.64819
-3.73625,1.65559
-3.735,1.65929
-3.73375,1.66299
-3.7325,1.66669
-3.73125,1.66669
-3.73,1.67039
-3.72875,1.67039
-3.7275,1.67409
-3.72625,1.67039
-3.725,1.66669
-3.72375,1.66669
-3.7225,1.66299
-3.72125,1.66299
-3.72,1.65929
-3.71875,1.65929
-3.7175,1.65929
-3.71625,1.66299
-3.715,1.66669
-3.71375,1.66669
-3.7125,1.66669
-3.71125,1.67039
-3.71,1.67039
-3.70875,1.66669
-3.7075,1.66299
-3.70625,1.66299
-3.705,1.65929
-3.70375,1.65929
-3.7025,1.65559
-3.70125,1.65929
-3.7,1.66299
-3.69875,1.66299
-3.6975,1.67039
-3.69625,1.67039
-3.695,1.67409
-3.69375,1.67779
-3.6925,1.66669
-3.69125,1.64449
-3.69,1.65559
-3.68875,1.66299
-3.6875,1.66299
-3.68625,1.65929
-3.685,1.65929
-3.68375,1.66299
-3.6825,1.66669
-3.68125,1.66669
-3.68,1.67039
-3.67875,1.67039
-3.6775,1.67409
-3.67625,1.67409
-3.675,1.67039
-3.67375,1.66669
-3.6725,1.66669
-3.67125,1.66299
-3.67,1.66299
-3.66875,1.65929
-3.6675,1.66299
-3.66625,1.66669
-3.665,1.67039
-3.66375,1.67409
-3.6625,1.67409
-3.66125,1.67779
-3.66,1.67779
-3.65875,1.67409
-3.6575,1.67039
-3.65625,1.67039
-3.655,1.67039
-3.65375,1.67039
-3.6525,1.66669
-3.65125,1.67039
-3.65,1.67779
-3.64875,1.68149
-3.6475,1.68149
-3.64625,1.68519
-3.645,1.66669
-3.64375,1.66299
-3.6425,1.68519
-3.64125,1.67779
-3.64,1.67779
-3.63875,1.67779
-3.6375,1.67779
-3.63625,1.67409
-3.635,1.67409
-3.63375,1.67779
-3.6325,1.68149
-3.63125,1.68519
-3.63,1.68519
-3.62875,1.68889
-3.6275,1.69259
-3.62625,1.68889
-3.625,1.68519
-3.62375,1.68149
-3.6225,1.68149
